longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,Predicted_Values_RF,address
-122.23,37.79,30,999,264.0,1011,263,1.8854,137500,0,0,0,1,0,131599.0,"2240 23rd Avenue, Oakland, CA 94602, United States of America"
-122.24,37.79,39,1469,431.0,1464,389,2.1638,105500,0,0,0,1,0,111505.0,"1700 18th Avenue, Oakland, CA 94606, United States of America"
-122.24,37.79,47,1372,395.0,1237,303,2.125,95500,0,0,0,1,0,103455.0,"1700 18th Avenue, Oakland, CA 94606, United States of America"
-122.24,37.79,52,674,180.0,647,168,3.375,116100,0,0,0,1,0,124705.0,"1700 18th Avenue, Oakland, CA 94606, United States of America"
-122.24,37.79,43,1626,376.0,1284,357,2.2542,112200,0,0,0,1,0,114012.0,"1700 18th Avenue, Oakland, CA 94606, United States of America"
-122.25,37.79,51,175,43.0,228,55,2.1,75000,0,0,0,1,0,113559.04,"1126 11th Avenue, Oakland, CA 94606, United States of America"
-122.25,37.79,39,461,129.0,381,123,1.6,112500,0,0,0,1,0,118688.01,"1126 11th Avenue, Oakland, CA 94606, United States of America"
-122.25,37.79,52,902,237.0,846,227,3.625,125000,0,0,0,1,0,155189.0,"1126 11th Avenue, Oakland, CA 94606, United States of America"
-122.26,37.8,20,2373,779.0,1659,676,1.6929,115000,0,0,0,1,0,146149.0,"1200 Lakeshore Avenue, Oakland, CA 94606, United States of America"
-122.22,37.77,52,391,128.0,520,138,1.6471,95000,0,0,0,1,0,98510.01,"850 42nd Avenue, Oakland, CA 94601, United States of America"
-122.22,37.77,52,1137,301.0,866,259,2.59,96400,0,0,0,1,0,106475.0,"850 42nd Avenue, Oakland, CA 94601, United States of America"
-122.23,37.77,52,769,206.0,612,183,2.57,72000,0,0,0,1,0,95046.0,"400 Lancaster Street, Oakland, CA 94601, United States of America"
-122.23,37.78,52,472,146.0,415,126,2.6429,71300,0,0,0,1,0,105879.01,"2764 International Bl, Oakland, CA 94601, United States of America"
-122.23,37.78,52,862,215.0,994,213,3.0257,80800,0,0,0,1,0,107297.0,"2764 International Bl, Oakland, CA 94601, United States of America"
-122.22,37.78,50,1920,530.0,1525,477,1.4886,128800,0,0,0,1,0,125067.0,"1664 35th Avenue, Oakland, CA 94619, United States of America"
-122.23,37.78,43,1420,472.0,1506,438,1.9338,112500,0,0,0,1,0,115412.0,"2764 International Bl, Oakland, CA 94601, United States of America"
-122.23,37.78,52,986,258.0,1008,255,1.4844,119400,0,0,0,1,0,121181.0,"2764 International Bl, Oakland, CA 94601, United States of America"
-122.23,37.78,44,2340,825.0,2813,751,1.6009,118100,0,0,0,1,0,129633.0,"2764 International Bl, Oakland, CA 94601, United States of America"
-122.23,37.79,48,1696,396.0,1481,343,2.0375,122500,0,0,0,1,0,120424.0,"2240 23rd Avenue, Oakland, CA 94602, United States of America"
-122.23,37.79,49,1175,217.0,859,219,2.293,106300,0,0,0,1,0,111895.0,"2240 23rd Avenue, Oakland, CA 94602, United States of America"
-122.22,37.79,37,2343,574.0,1608,523,2.1494,132500,0,0,0,1,0,131225.0,"2666 Fruitvale Avenue, Oakland, CA 94601, United States of America"
-122.23,37.79,30,610,145.0,425,140,1.6198,122700,0,0,0,1,0,118764.0,"2240 23rd Avenue, Oakland, CA 94602, United States of America"
-122.23,37.79,40,930,199.0,564,184,1.3281,113300,0,0,0,1,0,119160.0,"2240 23rd Avenue, Oakland, CA 94602, United States of America"
-122.22,37.79,44,1487,314.0,961,272,3.5156,109500,0,0,0,1,0,136212.0,"2666 Fruitvale Avenue, Oakland, CA 94601, United States of America"
-122.22,37.79,52,3424,690.0,2273,685,3.9048,164700,0,0,0,1,0,180990.0,"2666 Fruitvale Avenue, Oakland, CA 94601, United States of America"
-122.21,37.79,52,762,190.0,600,195,3.0893,125000,0,0,0,1,0,129343.0,"2634 Humboldt Avenue, Oakland, CA 94619, United States of America"
-122.22,37.79,46,2366,575.0,1647,527,2.6042,124700,0,0,0,1,0,128542.0,"2666 Fruitvale Avenue, Oakland, CA 94601, United States of America"
-122.22,37.79,49,1826,450.0,1201,424,2.5,136700,0,0,0,1,0,133874.0,"2666 Fruitvale Avenue, Oakland, CA 94601, United States of America"
-122.22,37.79,38,3049,711.0,2167,659,2.7969,141700,0,0,0,1,0,141848.0,"2666 Fruitvale Avenue, Oakland, CA 94601, United States of America"
-122.2,37.79,29,1640,376.0,939,340,2.8321,150000,0,0,0,1,0,145395.0,"3835 Quigley Street, Oakland, CA 94619, United States of America"
-122.21,37.79,47,1543,307.0,859,292,2.9583,138800,0,0,0,1,0,148317.0,"2634 Humboldt Avenue, Oakland, CA 94619, United States of America"
-122.21,37.79,34,2364,557.0,1517,516,2.8365,139200,0,0,0,1,0,142064.0,"2634 Humboldt Avenue, Oakland, CA 94619, United States of America"
-122.21,37.79,35,1745,409.0,1143,386,2.875,143800,0,0,0,1,0,145337.0,"2634 Humboldt Avenue, Oakland, CA 94619, United States of America"
-122.21,37.8,39,2003,500.0,1109,464,3.0682,156500,0,0,0,1,0,166691.0,"3569 Laguna Avenue, Oakland, CA 94602, United States of America"
-122.21,37.8,39,2018,447.0,1221,446,3.0757,151000,0,0,0,1,0,159026.0,"3569 Laguna Avenue, Oakland, CA 94602, United States of America"
-122.2,37.8,43,3045,499.0,1115,455,4.9559,273000,0,0,0,1,0,272609.0,"3115 Sylvan Avenue, Oakland, CA 94619, United States of America"
-122.2,37.8,52,1547,293.0,706,268,4.7721,217100,0,0,0,1,0,251682.0,"3115 Sylvan Avenue, Oakland, CA 94619, United States of America"
-122.21,37.8,52,3519,711.0,1883,706,3.4861,187100,0,0,0,1,0,195792.0,"3569 Laguna Avenue, Oakland, CA 94602, United States of America"
-122.2,37.8,41,2070,354.0,804,340,5.1184,239600,0,0,0,1,0,247273.0,"3115 Sylvan Avenue, Oakland, CA 94619, United States of America"
-122.21,37.8,48,1321,263.0,506,252,4.0977,229700,0,0,0,1,0,219931.0,"3569 Laguna Avenue, Oakland, CA 94602, United States of America"
-122.19,37.8,48,1694,259.0,610,238,4.744,257300,0,0,0,1,0,254967.01,"3548 Monterey Boulevard, Oakland, CA 94615, United States of America"
-122.19,37.8,46,1938,341.0,768,332,4.2727,246900,0,0,0,1,0,238900.0,"3548 Monterey Boulevard, Oakland, CA 94615, United States of America"
-122.19,37.79,50,968,195.0,462,184,2.9844,179900,0,0,0,1,0,171122.0,"3859 High Street, Oakland, CA 94615, United States of America"
-122.2,37.79,40,1060,256.0,667,235,4.1739,169600,0,0,0,1,0,181339.0,"3835 Quigley Street, Oakland, CA 94619, United States of America"
-122.2,37.8,46,2041,405.0,1059,399,3.8487,203300,0,0,0,1,0,202349.0,"3115 Sylvan Avenue, Oakland, CA 94619, United States of America"
-122.19,37.8,52,1813,271.0,637,277,4.0114,263400,0,0,0,1,0,245572.0,"3548 Monterey Boulevard, Oakland, CA 94615, United States of America"
-122.19,37.79,45,2718,451.0,1106,454,4.6563,231800,0,0,0,1,0,239400.0,"3859 High Street, Oakland, CA 94615, United States of America"
-122.19,37.79,28,3144,761.0,1737,669,2.9297,140500,0,0,0,1,0,148401.0,"3859 High Street, Oakland, CA 94615, United States of America"
-122.2,37.79,35,1802,459.0,1009,390,2.3036,126000,0,0,0,1,0,124582.0,"3835 Quigley Street, Oakland, CA 94619, United States of America"
-122.2,37.79,49,882,195.0,737,210,2.6667,122000,0,0,0,1,0,127888.0,"3835 Quigley Street, Oakland, CA 94619, United States of America"
-122.2,37.79,44,1621,452.0,1354,491,2.619,134700,0,0,0,1,0,135824.0,"3835 Quigley Street, Oakland, CA 94619, United States of America"
-122.21,37.79,45,2115,533.0,1530,474,2.4167,139400,0,0,0,1,0,132948.0,"2634 Humboldt Avenue, Oakland, CA 94619, United States of America"
-122.2,37.79,45,2021,528.0,1410,480,2.7788,115400,0,0,0,1,0,122312.0,"3835 Quigley Street, Oakland, CA 94619, United States of America"
-122.21,37.78,46,2239,508.0,1390,569,2.7352,137300,0,0,0,1,0,140431.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.21,37.78,52,1477,300.0,1065,269,1.8472,137000,0,0,0,1,0,131779.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.21,37.78,52,1056,224.0,792,245,2.6583,142600,0,0,0,1,0,138919.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.21,37.78,49,898,244.0,779,245,3.0536,137500,0,0,0,1,0,140431.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.22,37.78,44,2968,710.0,2269,610,2.3906,111700,0,0,0,1,0,120475.0,"1664 35th Avenue, Oakland, CA 94619, United States of America"
-122.21,37.78,43,1702,460.0,1227,407,1.7188,126800,0,0,0,1,0,121956.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.21,37.78,47,881,248.0,753,241,2.625,111300,0,0,0,1,0,118006.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.22,37.77,40,494,114.0,547,135,2.8015,114800,0,0,0,1,0,114375.0,"850 42nd Avenue, Oakland, CA 94601, United States of America"
-122.22,37.78,50,1776,473.0,1807,440,1.7276,102300,0,0,0,1,0,110815.0,"1664 35th Avenue, Oakland, CA 94619, United States of America"
-122.22,37.78,44,1678,514.0,1700,495,2.0801,131900,0,0,0,1,0,126207.0,"1664 35th Avenue, Oakland, CA 94619, United States of America"
-122.22,37.78,51,1637,463.0,1543,393,2.489,119100,0,0,0,1,0,122740.0,"1664 35th Avenue, Oakland, CA 94619, United States of America"
-122.21,37.76,52,1420,314.0,1085,300,1.7546,80600,0,0,0,1,0,90573.0,"5901 Coliseum Way, Oakland, CA 94621, United States of America"
-122.21,37.77,52,591,173.0,353,137,4.0904,80600,0,0,0,1,0,113006.0,"4801 East 14th Street, Oakland, CA 94601, United States of America"
-122.21,37.77,52,745,153.0,473,149,2.6765,88800,0,0,0,1,0,110091.0,"4801 East 14th Street, Oakland, CA 94601, United States of America"
-122.2,37.77,49,2272,498.0,1621,483,2.4338,102400,0,0,0,1,0,101920.0,"1817 55th Avenue, Oakland, CA 94613, United States of America"
-122.21,37.77,46,1234,375.0,1183,354,2.3309,98700,0,0,0,1,0,100050.0,"4801 East 14th Street, Oakland, CA 94601, United States of America"
-122.21,37.77,43,1017,328.0,836,277,2.2604,100000,0,0,0,1,0,99660.0,"4801 East 14th Street, Oakland, CA 94601, United States of America"
-122.19,37.77,42,932,254.0,900,263,1.8039,92300,0,0,0,1,0,91101.0,"2521 61st Avenue, Oakland, CA 94613, United States of America"
-122.2,37.77,39,2689,597.0,1888,537,2.2562,94800,0,0,0,1,0,102427.0,"1817 55th Avenue, Oakland, CA 94613, United States of America"
-122.2,37.77,41,1547,415.0,1024,341,2.0562,102000,0,0,0,1,0,99873.0,"1817 55th Avenue, Oakland, CA 94613, United States of America"
-122.2,37.78,52,2300,443.0,1225,423,3.5398,158400,0,0,0,1,0,163616.0,"4734 Walnut Street, Oakland, CA 94619, United States of America"
-122.2,37.78,39,1752,399.0,1071,376,3.1167,121600,0,0,0,1,0,134969.0,"4734 Walnut Street, Oakland, CA 94619, United States of America"
-122.2,37.78,50,1867,403.0,1128,378,2.5401,129100,0,0,0,1,0,129381.0,"4734 Walnut Street, Oakland, CA 94619, United States of America"
-122.2,37.77,43,2430,502.0,1537,484,2.898,121400,0,0,0,1,0,130297.0,"1817 55th Avenue, Oakland, CA 94613, United States of America"
-122.21,37.78,44,1729,414.0,1240,393,2.3125,102800,0,0,0,1,0,110627.0,"2178 Rosedale Avenue, Oakland, CA 94601, United States of America"
-122.19,37.78,52,1026,180.0,469,168,2.875,160000,0,0,0,1,0,153628.0,"3216 Madera Avenue, Oakland, CA 94613, United States of America"
-122.19,37.77,52,2170,428.0,1086,425,3.3715,143900,0,0,0,1,0,157545.0,"2521 61st Avenue, Oakland, CA 94613, United States of America"
-122.19,37.77,52,2329,445.0,1144,417,3.5114,151200,0,0,0,1,0,156043.0,"2521 61st Avenue, Oakland, CA 94613, United States of America"
-122.19,37.78,52,2492,415.0,1109,375,4.3125,164400,0,0,0,1,0,190202.0,"3216 Madera Avenue, Oakland, CA 94613, United States of America"
-122.19,37.78,52,2198,397.0,984,369,3.22,156500,0,0,0,1,0,165614.01,"3216 Madera Avenue, Oakland, CA 94613, United States of America"
-122.18,37.78,33,142,31.0,575,47,3.875,225000,0,0,0,1,0,205940.0,"Mills College at Northeastern University, 5000 MacArthur Boulevard, Oakland, CA 94613, United States of America"
-122.19,37.78,49,1183,205.0,496,209,5.2328,174200,0,0,0,1,0,206275.0,"3216 Madera Avenue, Oakland, CA 94613, United States of America"
-122.19,37.78,52,1070,193.0,555,190,3.7262,166900,0,0,0,1,0,163986.0,"3216 Madera Avenue, Oakland, CA 94613, United States of America"
-122.2,37.78,45,1766,332.0,869,327,4.5893,163500,0,0,0,1,0,191426.0,"4734 Walnut Street, Oakland, CA 94619, United States of America"
-122.18,37.79,39,617,95.0,236,106,5.2578,253000,0,0,0,1,0,270373.0,"4629 Mountain Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.79,41,1411,233.0,626,214,7.0875,240700,0,0,0,1,0,282954.06,"4629 Mountain Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.79,46,2109,387.0,922,329,3.9712,208100,0,0,0,1,0,198840.0,"4629 Mountain Boulevard, Oakland, CA 94613, United States of America"
-122.19,37.79,47,1229,243.0,582,256,2.9514,198100,0,0,0,1,0,180698.0,"3859 High Street, Oakland, CA 94615, United States of America"
-122.19,37.79,50,954,217.0,546,201,2.6667,172800,0,0,0,1,0,154551.0,"3859 High Street, Oakland, CA 94615, United States of America"
-122.18,37.81,37,1643,262.0,620,266,5.4446,336700,0,0,0,1,0,320165.01,"3550 Sanborn Drive, Oakland, CA 94619, United States of America"
-122.18,37.8,34,1355,195.0,442,195,6.2838,318200,0,0,0,1,0,326428.03,"411 Creighton Way, Oakland, CA 94613, United States of America"
-122.18,37.8,23,2317,336.0,955,328,6.7527,285800,0,0,0,1,0,299770.0,"411 Creighton Way, Oakland, CA 94613, United States of America"
-122.13,37.77,24,2459,317.0,916,324,7.0712,293000,0,0,0,1,0,317197.03,"25 Graeagle, Oakland, CA 94605, United States of America"
-122.17,37.78,42,1524,260.0,651,267,3.6875,157300,0,0,0,1,0,163694.0,"6382 Sunnymere Avenue, Oakland, CA 94605, United States of America"
-122.17,37.77,30,3326,746.0,1704,703,2.875,135300,0,0,0,1,0,139307.0,"7320 Ney Avenue, Oakland, CA 94613, United States of America"
-122.18,37.78,43,1985,440.0,1085,407,3.4205,136700,0,0,0,1,0,148097.0,"Mills College at Northeastern University, 5000 MacArthur Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.78,50,1642,322.0,713,284,3.2984,160700,0,0,0,1,0,164784.0,"Mills College at Northeastern University, 5000 MacArthur Boulevard, Oakland, CA 94613, United States of America"
-122.17,37.78,49,893,177.0,468,181,3.875,140600,0,0,0,1,0,149863.0,"6382 Sunnymere Avenue, Oakland, CA 94605, United States of America"
-122.17,37.78,52,653,128.0,296,121,4.175,144000,0,0,0,1,0,156089.0,"6382 Sunnymere Avenue, Oakland, CA 94605, United States of America"
-122.16,37.77,47,1256,435.0,570,218,4.375,161900,0,0,0,1,0,175661.0,"7833 Greenly Drive, Oakland, CA 94613, United States of America"
-122.16,37.77,48,977,194.0,446,180,4.7708,156300,0,0,0,1,0,189578.01,"7833 Greenly Drive, Oakland, CA 94613, United States of America"
-122.16,37.77,45,2324,397.0,968,384,3.5739,176000,0,0,0,1,0,172912.0,"7833 Greenly Drive, Oakland, CA 94613, United States of America"
-122.16,37.77,39,1583,349.0,857,316,3.0958,145800,0,0,0,1,0,146488.0,"7833 Greenly Drive, Oakland, CA 94613, United States of America"
-122.17,37.77,39,1612,342.0,912,322,3.3958,141900,0,0,0,1,0,148018.0,"7320 Ney Avenue, Oakland, CA 94613, United States of America"
-122.17,37.77,31,2424,533.0,1360,452,1.871,90700,0,0,0,1,0,93944.0,"7320 Ney Avenue, Oakland, CA 94613, United States of America"
-122.17,37.76,41,1594,367.0,1074,355,1.9356,90600,0,0,0,1,0,92226.0,"2218 82nd Avenue, Oakland, CA 94621, United States of America"
-122.17,37.76,47,2118,413.0,965,382,2.1842,107900,0,0,0,1,0,102062.0,"2218 82nd Avenue, Oakland, CA 94621, United States of America"
-122.18,37.76,37,1575,358.0,933,320,2.2917,107000,0,0,0,1,0,103716.0,"1615 78th Avenue, Oakland, CA 94621, United States of America"
-122.17,37.76,38,1764,397.0,987,354,2.4333,98200,0,0,0,1,0,99092.0,"2218 82nd Avenue, Oakland, CA 94621, United States of America"
-122.18,37.76,50,1187,261.0,907,246,1.9479,89500,0,0,0,1,0,89341.0,"1615 78th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.76,52,754,175.0,447,165,3.9063,93800,0,0,0,1,0,125663.0,"1615 78th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.76,49,2308,452.0,1299,451,1.8407,96700,0,0,0,1,0,94893.0,"1615 78th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.77,27,909,236.0,396,157,2.0786,97500,0,0,0,1,0,94736.0,"6675 Foothill Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.77,42,1180,257.0,877,268,2.8125,97300,0,0,0,1,0,109918.0,"6675 Foothill Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.76,43,2018,408.0,1111,367,1.8913,91200,0,0,0,1,0,91700.0,"1615 78th Avenue, Oakland, CA 94621, United States of America"
-122.19,37.76,49,1368,282.0,790,269,1.7056,91400,0,0,0,1,0,88935.0,"1228 70th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.77,52,2744,547.0,1479,554,2.2768,96200,0,0,0,1,0,105784.0,"6675 Foothill Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.77,51,2107,471.0,1173,438,3.2552,120100,0,0,0,1,0,137143.0,"6675 Foothill Boulevard, Oakland, CA 94613, United States of America"
-122.18,37.77,52,1748,362.0,1029,366,2.0556,100000,0,0,0,1,0,99624.0,"6675 Foothill Boulevard, Oakland, CA 94613, United States of America"
-122.19,37.76,52,2024,391.0,1030,350,2.4659,94700,0,0,0,1,0,104049.0,"1228 70th Avenue, Oakland, CA 94621, United States of America"
-122.2,37.76,47,1116,259.0,826,279,1.75,85700,0,0,0,1,0,85259.0,"6235 Tevis Street, Oakland, CA 94621, United States of America"
-122.19,37.77,41,2036,510.0,1412,454,2.0469,89300,0,0,0,1,0,91922.0,"2521 61st Avenue, Oakland, CA 94613, United States of America"
-122.19,37.77,45,1852,393.0,1132,349,2.7159,101400,0,0,0,1,0,109507.0,"2521 61st Avenue, Oakland, CA 94613, United States of America"
-122.19,37.76,41,921,207.0,522,159,1.2083,72500,0,0,0,1,0,77790.0,"1228 70th Avenue, Oakland, CA 94621, United States of America"
-122.19,37.76,45,995,238.0,630,237,1.925,74100,0,0,0,1,0,78332.0,"1228 70th Avenue, Oakland, CA 94621, United States of America"
-122.2,37.75,36,606,132.0,531,133,1.5809,70000,0,0,0,1,0,74368.0,"Oakland Coliseum & Oracle Arena Parking Lots (B, G, C, E), South Mall, Oakland, CA 94621, United States of America"
-122.2,37.76,37,2680,736.0,1925,667,1.4097,84600,0,0,0,1,0,101821.0,"6235 Tevis Street, Oakland, CA 94621, United States of America"
-122.19,37.76,38,1493,370.0,1144,351,0.7683,81800,0,0,0,1,0,88116.0,"1228 70th Avenue, Oakland, CA 94621, United States of America"
-122.19,37.75,19,2207,565.0,1481,520,1.3194,81400,0,0,0,1,0,88502.0,"810 81st Avenue, Oakland, CA 94621, United States of America"
-122.19,37.75,28,856,189.0,435,162,0.8012,81800,0,0,0,1,0,81867.0,"810 81st Avenue, Oakland, CA 94621, United States of America"
-122.19,37.76,26,1293,297.0,984,303,1.9479,85800,0,0,0,1,0,86459.0,"1228 70th Avenue, Oakland, CA 94621, United States of America"
-122.19,37.74,36,847,212.0,567,159,1.1765,87100,0,0,0,1,0,85021.0,"FedEx, 8900 Edes Avenue, Oakland, CA 94621, United States of America"
-122.18,37.74,42,541,154.0,380,123,2.3456,83500,0,0,0,1,0,85180.0,"921 98th Avenue, Oakland, CA 94603, United States of America"
-122.19,37.73,44,1066,253.0,825,244,2.1538,79700,0,0,0,1,0,81594.0,"9875 Koford Road, Oakland, CA 94621, United States of America"
-122.19,37.74,43,707,147.0,417,155,2.5139,83400,0,0,0,1,0,84558.0,"FedEx, 8900 Edes Avenue, Oakland, CA 94621, United States of America"
-122.19,37.73,45,1528,291.0,801,287,1.2625,84700,0,0,0,1,0,86101.0,"9875 Koford Road, Oakland, CA 94621, United States of America"
-122.18,37.73,42,909,215.0,646,198,2.9063,80000,0,0,0,1,0,109032.0,"400;460 105th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.73,43,1391,293.0,855,285,2.5192,76400,0,0,0,1,0,86986.0,"400;460 105th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.73,44,548,119.0,435,136,2.1111,79700,0,0,0,1,0,82965.0,"400;460 105th Avenue, Oakland, CA 94621, United States of America"
-122.18,37.73,42,4074,874.0,2736,780,2.455,82400,0,0,0,1,0,106801.0,"400;460 105th Avenue, Oakland, CA 94621, United States of America"
-122.17,37.74,41,1613,445.0,1481,414,2.4028,97700,0,0,0,1,0,98591.0,"10206 Graffian Street, Oakland, CA 94621, United States of America"
